lng,lat,type
116.356642,39.910406,5
116.528014,39.912703,41
116.490439,39.912643,3
116.371032,39.84143,2338
116.377555,39.916808,50052
116.433211,39.905185,41
116.620933,39.781565,41
116.476362,39.977401,41
116.643844,40.068938,3
116.458127,39.800653,1952
116.227157,40.212866,3
116.435081,39.913043,41
116.394118,39.907379,4
116.477749,39.974655,4
116.461801,39.932366,2424
116.577727,39.910594,3
116.354956,40.021601,41
116.142402,39.73622,41
116.334434,39.925102,2338
116.468466,39.642402,41
116.353098,39.973025,41
116.962402,40.394357,2431
116.734482,40.208055,2357
116.360609,39.945254,41
116.308296,39.979936,4
116.622562,39.962939,2357
116.822762,40.388073,2533
116.477668,39.933787,41
116.456043,39.871992,4
116.678198,39.929618,41
116.651335,39.875784,41
116.452201,39.788371,3
116.380683,39.969626,41
116.342726,39.902656,50052
116.418734,39.820404,2357
116.344558,39.986746,3
116.430266,39.908561,41
116.739181,39.704349,2338
116.57027,40.061776,5
116.624739,39.788321,3
116.275853,40.191422,2431
116.359936,39.899244,5
116.303866,39.867104,5
116.036951,39.70934,2357
116.426871,39.911559,41
116.621497,39.856284,3
116.417252,39.805164,5
116.2646,39.917955,3
116.673701,40.117314,4
116.676604,40.013522,41
116.589961,39.848239,2392
116.478595,39.979677,5
116.406821,39.900572,3
116.598701,40.052676,41
116.78971,39.835543,41
116.641942,40.20334,2431
116.369978,39.832057,2411
116.441664,39.93373,3
117.105925,40.133632,5
116.732041,40.173292,4
116.355643,40.02085,41
116.444844,39.991926,5
116.489707,39.905322,41
116.569088,40.144262,2431
116.293387,39.821925,3
116.657627,40.083762,2431
116.553024,39.814033,41
116.293689,39.948441,2518
116.106595,39.662146,5
116.300717,40.091846,41
116.350584,40.061068,41
116.361073,39.738023,2357
116.450731,39.908344,4
116.598862,39.920352,5
116.42475,39.943255,41
116.938404,40.410338,3433
116.570465,40.205393,4
116.424994,39.998923,3
116.408186,40.01773,41
116.50291,40.006324,4
116.289009,39.957309,5
116.423827,39.773951,41
116.548655,39.879766,2431
116.106287,39.937364,5
116.718161,39.910201,41
116.305335,40.016451,41
116.563733,39.924064,4
116.425805,39.93419,5
116.359409,39.721378,2357
116.454996,40.012388,2431
116.2657,40.235963,4
116.366523,39.718921,2338
116.72428,40.035052,41
116.448287,39.904388,41
116.584893,39.940298,2354
116.340058,39.997526,4
116.313,39.814307,2354
116.398428,40.035243,3
116.458243,39.865809,3
116.34857,39.883326,3
116.631163,39.828953,41
116.347626,39.953298,2424
116.650373,40.233136,4
116.419357,39.73983,3
116.46205,39.936042,3
116.571914,39.885584,41
116.649565,40.170524,41
116.401312,39.870895,41
116.342039,39.763778,41
116.286353,39.839243,41
116.661528,40.68706,41
116.467484,39.908179,4
116.327107,39.988831,4
116.911086,40.153479,41
117.001647,40.395324,3
116.42478,39.969241,41
116.647743,39.775646,3
116.773544,39.840773,1952
116.283919,40.203734,41
116.489577,39.932845,41
116.390898,39.942153,50052
116.499531,39.861028,3198
116.578108,39.918887,41
116.495367,39.751762,41
116.621871,40.157111,41
116.53643,39.829062,41
116.317084,39.887557,41
116.401297,39.707816,41
116.356544,39.907463,3246
116.31778,39.985693,5
116.417111,39.933245,2357
116.365225,39.907272,3
116.640355,39.808884,3
116.265928,39.880863,5
116.465936,39.883591,4
116.344192,39.752764,2518
116.269816,39.881298,4
116.30422,39.620677,3
117.212914,40.106544,2431
116.395195,39.872468,5
116.437621,39.903174,3
116.398279,39.807769,5
116.54988,39.811775,2338
116.052993,39.741298,2338
116.325354,39.892382,50052
116.334556,39.922045,41
116.486701,40.164996,3
116.289962,39.94736,3
116.356093,39.967677,41
116.169827,39.922076,2357
116.572516,40.128844,2357
116.684065,40.347632,41
116.353133,39.914065,50052
116.211661,39.993728,3
116.3125,39.867209,3400
116.064346,39.684314,2338
116.180327,39.783393,41
116.897645,39.811325,2357
116.641093,40.733164,3
116.413748,40.054355,2557
116.493396,39.980311,2357
116.884414,39.71127,4
116.301779,39.881046,3
116.51242,39.822307,2338
116.405014,39.994767,4
116.334189,39.668021,41
116.657396,39.927875,2431
116.452116,39.955572,2354
116.188394,39.898436,2431
116.206848,39.923695,2354
116.413449,40.095345,2357
116.446341,39.879691,41
116.541548,39.94105,3
116.519478,39.976233,2431
116.326207,39.985923,2677
116.230887,40.207446,3
116.461157,39.997085,41
116.499358,39.979747,41
116.381579,39.976575,41
116.377128,39.967835,4
116.42764,39.895755,4
116.372491,39.913168,3
116.346839,39.986796,3
116.615836,40.170825,41
116.39589,39.883638,3433
116.393424,39.806513,41
116.728809,39.851536,87
116.450717,39.860099,2357
116.848758,40.392291,50052
116.375736,39.883262,2411
116.330555,39.910924,4
116.315218,40.038616,5
116.472037,39.801929,41
116.426156,39.849034,4
116.442169,39.933654,41
116.478415,39.97129,50052
116.319731,40.024978,5
116.27437,39.904563,5
116.362819,39.854756,2354
116.305617,39.986026,41
116.346798,40.03209,4
116.155166,40.131068,3
116.911154,40.392734,41
116.334914,40.069113,41
116.387981,40.160644,2357
116.66147,39.679546,2431
116.34793,39.79094,4
116.322863,39.96708,5
116.690993,39.602137,41
116.24906,39.723666,41
116.707877,39.926773,41
116.24105,40.032977,3
116.113189,40.263049,41
116.326484,39.967299,41
116.284925,39.691435,2431
116.453742,39.948065,5
116.436355,39.909339,41
116.379004,39.971937,3
116.464499,39.923365,3
116.437042,39.893767,41
116.141512,39.748178,4
116.19599,40.125849,41
116.477388,39.913754,5
116.333246,39.986375,41
116.325122,39.691153,2431
116.02146,40.346911,41
116.623062,40.166292,4
116.362342,39.987016,3433
116.527004,39.833144,1952
116.330702,39.897302,5
116.199388,39.932532,5
116.306842,39.970484,4
116.38211,40.081344,41
116.464887,40.029318,41
116.347891,39.861449,41
116.563506,39.874335,41
116.401931,39.871905,3
116.512137,39.870455,41
116.285186,39.865439,41
116.31391,39.830264,41
116.369207,39.948054,2357
116.18002,40.05767,4
116.348594,39.788719,5
116.256597,39.896995,4
116.304373,40.055861,41
116.344346,39.78054,1952
116.115594,39.82927,2586
116.442439,39.933719,41
116.583231,39.940401,2354
116.742329,39.701338,2392
116.281379,40.050792,41
116.323462,39.645339,2560
116.380863,39.97244,4
116.482306,40.102813,41
116.155277,40.116636,41
116.285979,39.830737,41
116.343985,39.778434,3
116.275649,40.028865,41
116.178826,40.052262,2357
116.288802,40.175361,3399
116.551401,40.130501,5
116.416505,39.940714,4
116.700453,39.868468,3
116.258853,39.841712,2357
116.523994,39.941439,41
116.559707,39.909339,3400
116.492362,39.784964,4
116.655572,40.21198,1952
116.387312,40.138286,4
116.532096,40.03924,4
116.450659,39.765986,41
116.398056,39.791866,5
116.433844,39.933254,41
116.500991,39.747797,2357
116.408729,39.709788,41
116.318746,39.884971,4
116.356762,40.008263,5
116.3972,39.982594,4
116.53382,39.923625,3
116.258948,40.099227,3
116.37966,39.932937,2357
116.366039,39.981881,5
116.674574,39.879373,4
116.658271,40.170615,3
116.673682,40.034713,2557
116.517996,40.03427,4
116.494142,39.99346,4
116.634641,40.183167,1952
116.417471,40.019637,3
116.301039,39.959582,3
115.942153,40.362929,41
116.385741,39.948756,41
116.917118,40.07894,41
117.104436,40.182757,4
116.481757,39.989097,41
116.364359,39.866029,3433
116.163565,39.70978,41
116.856026,40.335433,4
116.651264,39.844545,2357
116.606506,39.740099,41
116.747481,40.172401,4
116.402739,39.923582,41
116.583618,39.962969,4
116.275092,39.920085,3
116.422717,39.914219,4
116.110565,39.759815,2338
116.709723,40.25957,41
116.406536,39.916545,41
116.599799,39.839542,41
116.479759,40.047636,41
116.629699,40.077441,3
116.321051,39.875323,3400
116.752397,39.636207,4
116.283034,40.021361,3
116.442713,39.947649,4
116.475121,39.845303,41
116.33998,39.873179,41
115.807629,39.548009,3433
116.122771,39.931784,41
116.4121,40.116199,3
116.185202,39.696315,41
116.686499,39.882199,2357
116.197303,39.599471,3400
116.392256,39.907523,3
116.375942,39.858819,4
116.336423,40.023121,2357
116.700077,39.868566,3433
116.33251,39.967708,41
116.307646,40.063359,4
116.224246,40.077051,2357
116.552055,39.829657,2357
116.204782,40.047196,4
116.658489,39.953492,2431
116.63935,40.277591,3
116.897732,40.370255,2431
116.526612,40.013034,4
116.544273,39.892883,41
116.300376,39.880812,3
116.129919,39.852737,2357
116.555396,40.028975,2357
116.157272,39.888899,41
116.455077,39.677981,41
116.52181,39.836337,2431
116.290244,39.832251,41
116.418532,39.959334,3
116.592764,39.757541,3
116.599975,40.266559,3
116.426657,39.904971,3
116.498921,39.93522,5
116.416617,39.940742,41
116.699921,39.851159,4
116.441077,39.913959,3
116.363879,39.880596,2357
116.364913,39.854781,41
116.310278,39.939582,41
116.579921,40.206921,1952
116.639862,39.91888,3433
116.328607,39.877159,4
116.556936,40.039624,2357
116.367728,39.932333,41
116.374282,39.881987,50052
116.484076,39.926742,5
116.323394,39.794993,41
116.344841,39.912117,2357
116.387609,39.875653,4
116.550954,39.780451,41
116.401401,39.900532,4
116.481848,39.811183,41
116.386108,39.974535,2357
116.342924,39.780533,5
116.210417,40.033812,41
116.654906,40.140514,2357
116.506927,39.90766,3
116.709204,40.140384,41
116.374411,39.869144,2357
116.292771,39.867,5
115.61824,39.645896,41
116.637287,40.267043,1952
116.440245,39.929442,4
116.25904,40.003035,3433
116.434523,39.908656,41
116.321537,39.889119,5
116.431678,39.949396,41
116.465052,39.974401,41
116.466792,39.823683,2417
116.513212,39.907762,2431
116.530181,39.927772,2518
116.583907,40.143794,3
116.040488,39.679335,3
116.419288,39.887389,3
116.27672,40.196476,2431
116.43286,39.949132,4
116.441794,40.02645,41
116.456805,40.015155,2357
116.456725,39.956244,41
116.325632,39.562229,2431
116.122992,40.258006,41
116.416564,40.012816,41
116.783171,39.62876,41
116.686348,39.883076,4
116.61667,40.128954,2431
116.499022,39.987849,3
116.644759,40.327574,41
116.049117,39.647921,5
116.323973,39.923556,41
116.542335,39.93656,41
116.489844,39.879813,41
116.412108,40.045478,41
116.412744,40.002797,4
116.292861,39.831035,3
116.349463,39.924445,41
116.372977,39.934375,41
116.539534,40.023513,41
116.343837,39.9233,4
116.460509,39.864905,41
116.380462,39.968157,41
116.461668,39.951296,41
116.469085,39.842265,41
116.249297,39.769378,3
116.516951,39.814376,5
116.322282,39.96349,3246
116.475775,39.976947,41
116.430545,39.781718,2357
116.635912,39.926789,2357
116.304351,39.985194,3
116.556822,40.384925,3
116.312659,39.984106,3
116.41256,39.999162,5
116.743697,39.628634,41
116.493461,39.992045,41
116.457465,39.984071,2518
116.378951,39.975988,4
116.503006,39.972025,2411
116.366919,39.708823,41
116.21089,40.126601,3
116.408923,39.721223,41
116.498318,39.931495,4
116.360564,40.023074,41
116.275913,39.881377,5
116.415138,39.972621,2338
116.97647,40.198542,41
116.348921,39.810149,41
116.4159,39.995234,41
116.504424,40.004563,2431
116.378406,39.861512,4
116.253967,40.076332,41
116.294424,39.872276,1952
116.207953,39.924758,3
116.672118,40.090755,3
116.302504,39.964514,41
116.381316,39.976424,3
116.506698,39.870818,41
116.488158,39.956775,3
117.258488,40.649664,2431
116.354575,39.972503,3
116.460455,39.907969,3
116.329842,40.055189,4
115.985106,40.432826,41
116.438504,39.893683,4
116.293996,39.958323,5
116.40795,39.962985,41
116.709052,39.915354,3
116.557317,40.077853,4
116.406554,39.987639,41
116.547766,39.78313,41
116.612121,40.045977,3
116.367278,39.722156,41
116.541961,40.039875,2338
116.468559,39.973449,50052
116.829222,39.832009,4
116.433722,39.751876,41
116.600791,39.815661,41
116.63954,39.921345,2411
116.333646,39.967336,5
116.3965,39.988243,4
116.530835,39.909732,2431
116.303558,40.055853,5
116.674392,39.831427,41
116.209236,39.83066,41
116.442883,40.03237,5
116.405558,39.763068,2357
116.378234,39.988276,41
116.682197,40.286616,41
116.86344,40.379504,4
116.284761,39.990914,4
115.875693,40.455615,41
116.65705,39.941542,41
116.301703,40.154639,41
116.379253,39.977833,5
116.587569,40.076101,4
116.461463,39.892196,3
116.31597,39.897238,3
116.441656,40.026312,41
116.327249,39.842254,4
116.381431,40.001944,3
116.512221,40.268039,5
116.537711,39.868857,2518
116.484481,39.983149,41
116.294444,39.77842,41
116.843886,40.38045,3
116.561927,40.185061,41
116.325512,39.679943,41
116.478936,39.979772,4
116.387982,39.977647,4
116.622305,39.664294,3
116.427443,39.933738,41
116.316771,40.017264,41
116.639444,40.03366,4
116.356734,39.902249,2357
116.594126,40.140155,5
116.464393,39.976236,3
116.329539,39.766853,41
116.566047,39.976129,2357
116.363891,39.881526,41
116.288985,40.175387,3
116.156379,39.78517,2431
116.472586,39.808237,41
116.498236,39.785598,41
116.657933,39.83635,4
116.311648,40.017444,4
116.411856,39.995177,41
116.399726,39.988139,3
116.35005,39.877578,3
116.596667,39.850076,4
116.413008,40.074587,41
116.433694,39.992223,4
116.406572,40.00544,3433
116.33187,39.812347,41
116.535651,39.948829,41
116.585135,39.825103,41
116.508508,39.973922,2431
116.710082,39.883815,3
116.292098,39.897086,50052
116.44509,39.98722,41
116.375738,39.948851,41
116.293067,40.139891,3
117.132005,40.147703,50052
116.372023,39.808745,50052
116.347629,40.031281,4
116.436103,39.744227,2431
116.352424,39.958102,41
115.865831,39.559415,5
116.622191,39.8917,3
116.217643,39.703863,41
116.488441,39.915519,2338
117.215661,40.103765,2357
116.463714,39.907855,2338
116.355152,39.76226,4
116.630485,39.863509,3
116.517028,40.016472,4
116.457555,39.920222,4
116.513769,40.011249,5
116.536345,40.073515,3
116.4616,39.922427,3
116.521338,40.081939,41
116.568664,40.131102,41
116.420202,39.949461,2518
116.569276,40.117174,1952
116.616752,39.85784,41
115.900264,39.571714,5
116.458479,40.015532,3
116.374407,39.869295,5
116.263499,39.972199,2357
116.383213,39.865708,4
116.463794,39.966376,2431
116.592977,39.927547,41
116.587594,40.120575,4
116.340674,39.987074,3
116.534926,40.045073,41
116.597942,39.911545,3
116.301473,39.968705,4
116.443327,39.812183,41
116.481718,39.798713,41
116.542322,39.738972,2357
116.543055,39.923559,41
116.336417,40.088862,41
116.485327,39.850241,41
116.326991,39.946428,2357
116.331068,39.763443,5
116.402127,39.86382,4
116.432181,39.949533,4
116.46337,40.015086,41
116.395805,39.946841,5
116.456124,39.963106,4
116.573973,39.92398,41
116.473029,39.915747,50052
116.372786,39.938822,3
116.62484,40.047674,4
116.455486,39.933832,41
116.638592,39.786572,2431
116.250227,39.851767,41
116.072316,39.650667,4
117.071745,40.086069,41
116.593863,39.97882,3
116.103314,39.603291,5
116.469954,39.840411,3
116.402289,39.872005,41
116.655029,40.129501,2338
116.61227,40.050619,5
116.306807,39.786735,41
116.344088,39.931788,3
116.407935,39.963225,3
116.295317,39.983653,41
116.346388,40.032652,41
116.502067,39.876762,3
116.262649,39.946812,2354
116.505313,39.862381,4
116.226709,39.934391,2357
116.528871,40.033546,2354
116.275283,39.959468,3
116.437095,39.789614,41
116.271239,39.897746,3
116.380263,40.022891,3
116.321166,39.890578,41
116.511855,40.222516,41
116.461676,39.950098,3
116.266376,40.19162,3433
116.410525,39.84422,4
116.548438,39.870334,41
116.333752,39.746068,1952
116.253927,39.897056,3
116.450957,39.884768,41
116.44522,39.887923,4
116.405961,39.966136,4
116.484786,40.000567,50052
116.228986,39.90749,2518
116.151106,40.243728,3
116.722798,39.768119,1952
116.457396,39.979624,41
116.548415,39.885448,41
116.378653,39.986525,3
116.521117,39.923705,41
116.387496,39.968348,3400
116.489913,39.905074,3
116.479835,39.843287,3
116.44258,39.832179,41
116.450789,39.90848,41
116.414428,39.832137,3
116.105743,40.270568,41
116.222359,40.213125,2393
116.474644,39.937282,3
116.464469,39.974723,3
116.439558,39.733919,2357
115.911215,40.374331,41
116.461623,39.920138,3
116.577803,40.040865,41
116.377034,39.683524,2431
116.616621,40.054488,4
116.51867,39.676122,4
116.293425,39.499396,41
116.484644,39.848519,3
116.444839,39.941329,3
116.252258,40.667319,3
116.373394,39.925759,41
116.642972,39.878978,4
116.291486,40.103795,5
116.351218,39.90734,3
116.23212,39.768549,2357
116.125321,39.97024,4
116.163368,40.149634,3
116.333862,39.985883,4
116.467218,39.726663,3433
116.840052,39.856684,3
116.444701,39.98836,41
116.325263,39.941792,5
116.250084,39.927046,4
116.482688,40.053291,41
117.137587,40.413634,41
116.4047,40.022491,3
116.53691,40.022769,41
116.322921,40.17409,3
116.356718,39.903872,50052
116.345779,39.842807,3198
116.536121,39.849799,3433
116.353057,39.976668,3
116.387708,39.870042,4
116.584365,39.940372,41
116.357126,40.037534,5
116.34912,39.876745,41
116.788011,40.067299,2357
116.365013,39.899474,2544
116.688846,39.887951,4
116.490539,39.556132,41
116.115341,39.951086,4
116.309964,39.934387,4
116.820845,40.369037,4
116.498175,39.907942,41
116.571589,40.210006,1952
116.44638,39.837332,41
116.442418,40.160428,2357
116.439981,39.967554,4
116.317069,39.887656,3
116.450415,39.934931,41
116.591292,39.925162,41
116.322005,40.097133,3400
116.380256,39.922817,4
116.596557,40.035113,50052
116.21582,39.758883,5
116.287268,40.01459,3
116.624686,40.043478,50052
116.369224,40.061915,41
116.35401,39.792384,41
116.430946,39.820448,4
116.45056,39.960545,2357
116.347717,39.897957,2518
116.588372,40.090103,5
116.353126,39.924063,3
116.213057,40.236002,41
116.137337,39.641268,4
116.24702,39.897052,41
116.554536,40.131184,2392
116.461897,39.91117,3
116.284626,39.907573,41
116.317173,39.725795,4
116.241374,39.929477,2357
116.321272,40.065241,3
116.377782,39.913504,4
116.31642,39.88882,41
116.37982,39.956004,41
115.900262,40.501033,3433
116.406981,39.832221,3
116.536039,39.916332,3246
116.318651,39.93932,5
116.341468,39.98305,3
116.09998,39.788339,4
116.635775,39.765263,2357
116.364981,39.856048,41
116.233489,40.222655,3
116.429722,39.802617,3
116.454913,39.933788,4
116.090071,39.671649,3400
116.52777,39.909122,3
116.285857,39.841723,3
116.550032,39.842723,41
116.332152,39.952052,3
117.177062,40.146426,3
116.283321,39.897012,2357
116.590964,40.097634,2431
116.694542,40.012499,3433
116.472808,39.847765,41
116.514423,40.048182,2431
116.539793,39.965266,41
116.375441,39.987506,3
116.78399,40.155597,4
116.657027,40.133294,4
116.379287,39.92256,41
116.184042,40.167632,41
